"id","name","barcode","list_price","standard_price","categ_id","uom_id"
"__export__.product_template_16425_f29061a7","VIGORAMA FILM C.TABS 50 MG 1","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_16426_da44b37d","VIGORAN TABS 50 MG 4TAB 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_16427_fef91886","VILATOL TABS 300 MG 20 TABS 1","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_16428_04919522","VILAZOVER 40MG 30/TAB","","267.0","267.0","All / Medicine","Units"
"__export__.product_template_16429_1abab83b","VILDAFORMIN 50/1000 MG 30 TAB","","96.75","96.75","All / Medicine","Units"
"__export__.product_template_16430_7ccc7132","VILDAGLIP 50 MG 30 TAB","","88.26","88.26","All / Medicine","Units"
"__export__.product_template_16431_41ab9b89","VILDAGLUSE 50 MG  30/tab","","104.0","104.0","All / Medicine","Units"
"__export__.product_template_12727_11abede3","VILLAKORD HAIR OIL","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12728_cfeeb89e","VILLAMORAL VAG DOUCH","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12729_89867522","VINOSIN CREAM","","55.0","55.0","All / Medicine","Units"
"__export__.product_template_13255_2d644ca8","VINPORAL AMP.INFUSION 10 MG 5 2 1","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_16432_5c10bbd8","VINPORAL TABS 5 MG 20 TABS 1","","11.5","11.5","All / Medicine","Units"
"__export__.product_template_12730_58583340","VIODERM CREAM 3 % 1 20 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_12731_10d8943c","VIODERM HYDROCORT CREAM 1 5 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_12732_4356f7a6","VIOTIC /EAR DROPS","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_16433_5cbfd051","VIRACURE  200 MG12/CAPS","","58.0","58.0","All / Medicine","Units"
"__export__.product_template_12733_829b8fed","VIRACURE 400MG 12/CAP","","72.0","72.0","All / Medicine","Units"
"__export__.product_template_12734_35f7fad0","VIRACURE 400MG 6/CAPS","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_16434_197a7f6f","VIRACURE CAPS 200 MG 6 2","","58.0","58.0","All / Medicine","Units"
"__export__.product_template_16435_5d535fe1","VIRAFLU CAPS 100 MG 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_12735_8c103e41","VIREAD 300MG 30/CAP","","658.0","658.0","All / Medicine","Units"
"__export__.product_template_16436_480b92c9","VIRECTA FILM C.TABS 100 MG (STRIP OF 3 TAB) 2","","22.0","22.0","All / Medicine","Units"
"__export__.product_template_16437_7c8d273c","VIRECTA FILM C.TABS 50 MG 30 TAB(STRIP OF 10 TAB) 3","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_12736_c02f6461","VIRIN  200 MG 12/CAPS","","23.76","23.76","All / Medicine","Units"
"__export__.product_template_12737_0d4b6513","VIRIN 400MG  12/CAPS","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_16438_44f7564c","VIRIN CAPS 200 MG 1","","23.76","23.76","All / Medicine","Units"
"__export__.product_template_17187_84b5413e","VIRMACALM SYRUP 1 120 1","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_12738_7f21ea90","VIROCLEAR 500/MG 10/TAB","","50.0","50.0","All / Medicine","Units"
"__export__.product_template_12739_4b893493","VIROCLEAR 500MG 10/TAB","","50.0","50.0","All / Medicine","Units"
"__export__.product_template_16439_a8361a5e","VIROKAN CAPS 400 MG 6 2","","52.0","52.0","All / Medicine","Units"
"__export__.product_template_17188_048677da","VIROLYSIS SYRUP 10 MG  ML 1 100 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_12740_bf5e236f","VIRUMERZ GEL SEROL 10 MG  G 1 5 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_12741_d7fc582a","VIRUMERZ OINT 1 % 1 5 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_12742_b8d13ee8","VIRUSTAT CREAM 5 % 1 5 1","","5.5","5.5","All / Medicine","Units"
"__export__.product_template_12743_b5818d56","VIRUSTAT SUSP 200 MG  5ML 1 120 1","","26.7","26.7","All / Medicine","Units"
"__export__.product_template_16440_9f2ea4a6","VIRUSTAT TABS 200 MG 1","","16.2","16.2","All / Medicine","Units"
"__export__.product_template_12744_a404c264","VISANNE 2MG TAB","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_13256_77bb5271","VISCERA 3/AMP","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_17189_8d1f2b7a","VISCERA SYRUP 10 MG 1 120 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_16441_8c2704e0","VISCERALGINE 20/TABS","","17.25","17.25","All / Medicine","Units"
"__export__.product_template_13257_b3f5779c","VISCERALGINE 3/AMP","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_12745_23496157","VISCERALGINE SUPP 20 MG 6 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_12746_bfc352b1","VISCOPLUS MATRIX 2.5% (75MG/3ML)","","2200.0","2200.0","All / Medicine","Units"
"__export__.product_template_12747_75f37636","VISICROME EYE DROP.SOL 40 MG  ML 1 10 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_12748_ee44452b","VISINE A.C EYE DROPS","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_12749_286a9f01","VISINE A.C. EYE DROPS","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12750_6432a6df","VISINE EYE DROPS","","13.5","13.5","All / Medicine","Units"
"__export__.product_template_12751_1e8254d6","VISOFLUX SUSP 1 125 1","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_13258_d5187609","VITA 3 AMP. 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_16442_2476ebc1","VITA HAIR FILM C.TABS 1","","28.8","28.8","All / Medicine","Units"
"__export__.product_template_16443_c69528e4","VITA PLUS ZINC CAPS 20 2","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_12752_8c1894a3","VITA POLY ORAL DROPS 1 30 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_16444_a2118469","VITA-5 CAPS 1","","28.8","28.8","All / Medicine","Units"
"__export__.product_template_16445_19cea57e","VITA-5 CAPS 5 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_12753_b952d991","VITA-STRESS 600 zinc 20/TAB","","30.5","30.5","All / Medicine","Units"
"__export__.product_template_17190_307ee75e","VITACAL SYRUP 1 120 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_12754_c9eaa25a","VITACID C EFF / 12 SACHET","","13.5","13.5","All / Medicine","Units"
"__export__.product_template_12755_57b48ed1","VITACID-C   1G  12/EFF TAB","","16.0","16.0","All / Medicine","Units"
"__export__.product_template_12756_5e154b03","VITACID-CA  12/EFF TAB","","16.0","16.0","All / Medicine","Units"
"__export__.product_template_16446_3517d2d3","VITAFERROL  30/cap","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_16447_160f7390","VITAGINS CAPS 10 3","","14.55","14.55","All / Medicine","Units"
"__export__.product_template_16448_fb665b81","VITAGREEN - E 12 CAP 1","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_16449_03413f15","VITAGREEN - P 12 CAP 1","","25.2","25.2","All / Medicine","Units"
"__export__.product_template_16450_633e78db","VITAGREEN - S 6 CAP 1","","12.6","12.6","All / Medicine","Units"
"__export__.product_template_16451_5fb27115","VITAGREEN-E CAPS 1","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_16452_954f5abd","VITAGREEN-P CAPS 1","","25.2","25.2","All / Medicine","Units"
"__export__.product_template_16453_6e9f9b85","VITAGREEN-S TABS 1","","25.2","25.2","All / Medicine","Units"
"__export__.product_template_13259_be8fa81b","VITALIPID N ADULT IV INFUSION(1AMP 10ML) 10","","226.0","226.0","All / Medicine","Units"
"__export__.product_template_17191_3de21e3e","VITAM SYRUP 1 120 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_12757_dd20fa90","VITAMAX PLUS 20/CAP","","45.0","45.0","All / Medicine","Units"
"__export__.product_template_16454_008bcd55","VITAMIN A CAPS 25 K 1","","3.6","3.6","All / Medicine","Units"
"__export__.product_template_16455_9be9056b","VITAMIN A CAPS 50 K 1","","3.8","3.8000000000000003","All / Medicine","Units"
"__export__.product_template_16456_bdc08c20","VITAMIN B COMPLEX TABS 10","","46.0","46.0","All / Medicine","Units"
"__export__.product_template_13260_823c4438","VITAMIN B12 DEPOT AMP. 1 Y 2 1 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_12758_f9c3c2ac","VITAMIN D3 DROPS DROPS 4500 IU 1ML 10 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_12759_eb25a6c3","VITAMIN E FORTE 20/CAP","","13.2","13.200000000000001","All / Medicine","Units"
"__export__.product_template_16457_2d7b6414","VITAMIN K TABS CHEW 10 MG 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_17192_b90c9f55","VITAMINAT SYRUP 1 120 1","","3.9","3.9","All / Medicine","Units"
"__export__.product_template_16458_d2bb11a0","VITAMINE -E 1000MG  24/CAP","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_16459_08d86c45","VITAMINE E 400MG 24/CAP","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_16460_dfe80d36","VITAMOUNT FOR WOMEN 10/CAP","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_16461_1c1b980e","VITAMOUNT MEN 10/CAPS","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_16462_82f211ee","VITAPLEX TABS FORT 1","","3.9","3.9","All / Medicine","Units"
"__export__.product_template_12760_ec5ed57c","VITARAZO CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12761_d50153e6","VITARAZO VAGINAL SUPP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16463_017df0a3","VITASCORBOL TABS 500 MG 12 1","","4.7","4.7","All / Medicine","Units"
"__export__.product_template_16464_e89c1f1f","VITATRON 30/ CAPS","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_12762_29a1ec93","VITAYAMI  30/cap","","49.5","49.5","All / Medicine","Units"
"__export__.product_template_16465_96dee29f","VITERRA PLUS CAPS 30 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_17193_8759a201","VITIFECT SYRUP 1 120 ML 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_12763_2a3173b9","VITISKIN CREAM","","399.0","399.0","All / Medicine","Units"
"__export__.product_template_12764_465e7e56","VITO CARE  N CREAM","","100.0","100.0","All / Medicine","Units"
"__export__.product_template_16466_1ea99be1","VITONA PLUS CAPS 12 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_16467_ad9bf4a7","VITOP CAPS 10 3","","13.5","13.5","All / Medicine","Units"
"__export__.product_template_12765_953117ff","VITRO HEAL  TOPICAL GEL 50 ML","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16468_cd69687b","VIVA MAX 3 TABS 3 MG 1","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_16469_e718393e","VIVOPAL FILM C.TABS 500 Y 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_12766_83d7b9b5","VOLTAREN  100 MG ADLT 10/ SUPP","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_16470_9dad240d","VOLTAREN  25 MG 30/TAB","","13.56","13.56","All / Medicine","Units"
"__export__.product_template_12767_89afcc2c","VOLTAREN 25GM GEL","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_12768_341074c9","VOLTAREN 50 MG 20/ TAB","","21.5","21.5","All / Medicine","Units"
"__export__.product_template_13261_9e1c1602","VOLTAREN 75 MG 3/ AMP","","23.0","23.0","All / Medicine","Units"
"__export__.product_template_12769_d6a3daee","VOLTAREN 75 SR 20/ TAB","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_12770_6a924973","VOLTAREN OPHTHA EYE DROPS","","23.6","23.6","All / Medicine","Units"
"__export__.product_template_12771_49325473","VOLTAREN S.R 100MG 20/TAB","","50.5","50.5","All / Medicine","Units"
"__export__.product_template_12772_e7c4ee0a","VOLTAREN SUPP 12.5 MG PAED 1","","5.8","5.8","All / Medicine","Units"
"__export__.product_template_12773_62c79b00","VOLTAREN SUPP 25 MG PAED 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_16471_8441b611","VOLTAREN TABS 50 MG 1","","14.28","14.280000000000001","All / Medicine","Units"
"__export__.product_template_16472_5e7da11e","VOLTAREN TABS S.R 75 MG 10 2","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_12774_b1048037","VOMIBREAK 30/TAB","","24.75","24.75","All / Medicine","Units"
"__export__.product_template_12775_5c1602d8","VOMIDOXINE SUPP 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_16473_af492e3b","VOMIDOXINE TABS 10 2","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_12776_bb85d7c9","VOMISTOP 10/CAPS","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_12777_221f5b11","VOREK CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12778_160c1aef","VOROX 10 SACHET","","65.0","65.0","All / Medicine","Units"
"__export__.product_template_12779_a40dc251","VORTAFER SACHETS","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12780_d6712470","VORTEFER 20/SACHETS","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16474_ab482783","Veinatonic 30/tab","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_12781_6f727a94","VilDAGLUSE PLUS 50/1000MG 30/TAB","","104.0","104.0","All / Medicine","Units"
"__export__.product_template_12782_79686bd0","WATER BAG","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_13538_3a680378","WATEVACIN VIAL 100 MG 1 20 25","","181.0","181.0","All / Medicine","Units"
"__export__.product_template_12783_7274a593","WAVEFER 30 SACHETS","","105.0","105.0","All / Medicine","Units"
"__export__.product_template_12784_9cbcd55b","WAX OUT EAR DROPS 5 % 1 15 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_12785_18bd5854","WECAL CAP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12786_cf520dae","WELCOTOP CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16475_2c3b239a","WELEVON CAPS 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_12787_47f2bcf3","WELLBUTRIN 150MG SR 30/TAB","","70.0","70.0","All / Medicine","Units"
"__export__.product_template_12788_51cffb7e","WELLMETAZONE TOPICAL CREAM 1","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_12789_61aaf0ea","WELLOFUNG CREAM 2 % 1 40 G 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_12790_d898eadd","WESTOFLOW SUSP ORAL 1 120 1","","8.5","8.5","All / Medicine","Units"
"__export__.product_template_16476_ddd249eb","WESTOXETIN FILM C.TABS 30 MG 1","","21.0","21.0","All / Medicine","Units"
"__export__.product_template_16477_98e75a31","WHEAT GERM OIL CAPS 30 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_12791_4dcdb756","WHITE OBJECTIVE MOUSSANT CLEANSER","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16665_a074d8a0","WHITE precipitate","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12792_b6633a32","WHITFIELD OINT 0.06 MG 1 30 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_13539_308f7002","WINCEF V.IM IV DRY 0.5 G 1 5 1","","16.8","16.8","All / Medicine","Units"
"__export__.product_template_13540_cea75eeb","WINCEF V.IM IV DRY 1 G 1 5 1","","25.2","25.2","All / Medicine","Units"
"__export__.product_template_16478_cc826d47","WINDIPINE  10MG 30/ TAB","","33.0","33.0","All / Medicine","Units"
"__export__.product_template_16479_d4e53ded","WINDIPINE TABS 5 MG 10 TAB 3","","21.0","21.0","All / Medicine","Units"
"__export__.product_template_12793_4164807d","WINDY 10/SACHETS 200MG","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_17194_9cde3f49","WINTER MIXTURE SYRUP 1 60 1","","14.2","14.200000000000001","All / Medicine","Units"
"__export__.product_template_12794_2b4a4687","WINTRIAXONE .IM  1 /GM","","29.0","29.0","All / Medicine","Units"
"__export__.product_template_12795_32bc70f1","WINTRIAXONE .IV  1/ GM","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_12796_94f8276c","WINTRIAXONE IM& IV 0.5 /MG","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_16480_ebecda4b","WOMANKIT FILM C.TABS 10 2","","14.0","14.0","All / Medicine","Units"
"__export__.product_template_17195_9919ddc0","WORMINE SYRUP 40 MG  5ML 1 15 1","","3.8","3.8000000000000003","All / Medicine","Units"
"__export__.product_template_16666_df15f63b","WRIST & THUMB SUPPORT","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12797_f066117d","WRIST SUPPORT","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12798_d8734461","WRIST THUMB SUPPORT","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16667_5e54915d","Water  FOR INJECTION 5ML","","1.5","1.5","All / Medicine","Units"
"__export__.product_template_12799_f1adc40a","Weptonal 320mg 7/tab","","57.0","57.0","All / Medicine","Units"
"__export__.product_template_16481_269ec118","X-ADE TABS 8 2","","48.0","48.0","All / Medicine","Units"
"__export__.product_template_12800_eb0bd9a5","X-TENSION  150MG28/TAB","","60.0","60.0","All / Medicine","Units"
"__export__.product_template_12801_50b44320","X-TENSION  300 MG 28/TAB","","60.0","60.0","All / Medicine","Units"
"__export__.product_template_12802_7e012652","X-TENSION PLUS  150MG/12.5 MG 28/ TAB","","63.0","63.0","All / Medicine","Units"
"__export__.product_template_12803_b22fd823","X-TENSION PLUS  300MG/12MG28/TAB","","89.75","89.75","All / Medicine","Units"
"__export__.product_template_12804_db2c46a9","XALACOM DROPS","","125.0","125.0","All / Medicine","Units"
"__export__.product_template_12805_aa4be744","XALACOM2.5/ML","","125.0","125.0","All / Medicine","Units"
"__export__.product_template_12806_ce4c9d8d","XALATAN DROPS","","110.0","110.0","All / Medicine","Units"
"__export__.product_template_17196_67394ee6","XALTEC SYRUP 0.5 MG  ML 1 120 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_16482_e661cb13","XALTEC TABS 5 MG 1","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_12807_8bd7d5e0","XAMIOL SCALP GEL 30GM","","210.0","210.0","All / Medicine","Units"
"__export__.product_template_12808_9c57f965","XAMOIL SCALP GEL 30 GM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16483_ef2b1633","XANAX  XR 0.5 MG  30/TAB","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_16484_0e10c0f9","XANAX 0.5MG 100/TAB","","46.5","46.5","All / Medicine","Units"
"__export__.product_template_16485_292f93ee","XANAX TABS 0.25 MG","","28.8","28.8","All / Medicine","Units"
"__export__.product_template_16486_e5cf1bb9","XANAX TABS XR 1 MG  30/ TABS","","57.0","57.0","All / Medicine","Units"
"__export__.product_template_16487_6871064e","XANDOL TABS 20 MG 10 2","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_12809_9d940c75","XANOXIBAN 15 MG 50 F.C. TABS","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12810_ae781730","XANOXIBAN 20 MG 30 F.C. TABS","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12811_85515c7e","XANTHISTOP 120MG 30/TAB","","105.0","105.0","All / Medicine","Units"
"__export__.product_template_12812_8b6b63c2","XANTHISTOP 80 MG 30/TABS","","79.0","79.0","All / Medicine","Units"
"__export__.product_template_12813_e75b65ec","XANTHY CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12814_0adad880","XARELTO 10 MG 10/TAB","","322.0","322.0","All / Medicine","Units"
"__export__.product_template_16488_49a3efec","XARELTO 15 MG 42/TAB","","1344.0","1344.0","All / Medicine","Units"
"__export__.product_template_12815_7ff6e35f","XARELTO 20 MG28/ TAB","","903.0","903.0","All / Medicine","Units"
"__export__.product_template_16489_f473276a","XATRAL XL 10MG 30 TABS","","72.75","72.75","All / Medicine","Units"
"__export__.product_template_12816_d4ab85f5","XEFO RAPID 8MG 20TAB","","60.0","60.0","All / Medicine","Units"
"__export__.product_template_13541_93b889fd","XEFO V.IM IV DRY 8 MG  2ML VIAL 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_12817_0c87bffa","XEFO* 1","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_16490_1b23f2a9","XELODA 500MG 120 TAB","","2075.0","2075.0","All / Medicine","Units"
"__export__.product_template_12818_4d229971","XEMOS CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12819_51516655","XENOMAG SAC.EFF","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_12820_053bc004","XENOS FRUIT SACH.GRAN.EF 2.8 G (BOX OF 48 1","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_12821_0c27dbec","XENOS FRUIT SACH.GRAN.EF 2.8 G (BOX OF 5 SACHETS) 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_12822_20b5a456","XENOS LEMON SACH.GRAN.EF 2.8 G(BOX OF 48 SACHETS) 1","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_12823_38598383","XENOS LEMON SACH.GRAN.EF 2.8 G(BOX OF 5 SACHETS) 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_12824_1059c214","XERACALM LOTION","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16491_e3302652","XEREXOMAIR FILM C.TABS 500 MG 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_12825_c683ada8","XEREXOMAIR SUSP 100 MG  5ML 1 30 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_16492_1789914c","XEROVIRINC 500MG F.C. TABS. 3","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_13542_26f75379","XGEVA 120MG 1/VIAL","","3726.5","3726.5","All / Medicine","Units"
"__export__.product_template_12826_fa9a498b","XIGADUO 5 MG \1000 MG  56 FILM COATED TABLETS","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16493_8714df30","XIGDOU 5/1000 56 TAB","","345.0","345.0","All / Medicine","Units"
"__export__.product_template_12827_1fda4515","XILOIAL EYE DROP","","80.0","80.0","All / Medicine","Units"
"__export__.product_template_12828_5020234b","XILOIAL MONO EYE DROP 20/RE-CLOSABLE VIAL","","64.0","64.0","All / Medicine","Units"
"__export__.product_template_17197_3c920848","XILON SYRUP 5 MG  5ML 1 100 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_17198_590a000e","XILONE FORTE /SYRUP","","32.5","32.5","All / Medicine","Units"
"__export__.product_template_12829_12e6cd22","XIMACEF 200 MG 8/CAP","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_12830_78e35396","XIMACEF 400MG 5/CAP","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_12831_da11f58c","XIMACEF SUSP DRY 100 MG  5ML 1 30 1","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_16494_9605190a","XINASE CAPS 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_12832_29a4d067","XITHRON 500/MG 3/TAB","","32.5","32.5","All / Medicine","Units"
"__export__.product_template_12833_fb61b57b","XITHRONE 500MG 5/TAB","","45.0","45.0","All / Medicine","Units"
"__export__.product_template_12834_7bfce794","XOLAIR 150/MG VIAL*******************","","2700.0","2700.0","All / Medicine","Units"
"__export__.product_template_12835_54d002c3","XOLAMOL EYE DROPS","","65.0","65.0","All / Medicine","Units"
"__export__.product_template_17199_423cb184","XOPLICT SYRUP 250 MG  5ML 1 100 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_12836_4c40a359","XORAXON   1G 1/VIAL","","22.0","22.0","All / Medicine","Units"
"__export__.product_template_13543_f509c6a2","XORAXON V.IM DRY 500 MG 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_13544_28699553","XORAXON V.IV DRY 1 G 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_13545_d902e6c4","XORAXON V.IV DRY 500 MG 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_13546_f75cdd72","XORIN V.IM IV DRY 1 G 1","","12.6","12.6","All / Medicine","Units"
"__export__.product_template_13547_211bd0df","XORIN V.IM IV DRY 2 G 1","","21.6","21.6","All / Medicine","Units"
"__export__.product_template_13548_9e735e4c","XORIN V.IM IV DRY 250 MG 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_13549_921280d9","XORIN V.IM IV DRY 500 MG 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_12837_9948c554","XYLOCAINE 2% GEL","","30.8","30.8","All / Medicine","Units"
"__export__.product_template_12838_078dfbcf","XYLOTOP CREAM 4 % 1 20 1","","4.3","4.3","All / Medicine","Units"
"__export__.product_template_12839_5e20bf30","XYLOTOP GEL 4 % 1 20 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_12840_aad01e5f","YAREF  GEL","","34.5","34.5","All / Medicine","Units"
"__export__.product_template_12841_89d64063","YASMIN 21TABS","","58.5","58.5","All / Medicine","Units"
"__export__.product_template_12842_1be3412a","YAZ 28/TAB","","62.0","62.0","All / Medicine","Units"
"__export__.product_template_16495_70bd57d3","YEAST TABS 500 MG 1","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_16496_903e4d5d","YOHIMBEX TABS 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_16497_6528de21","YOMESAN TABS 1","","5.5","5.5","All / Medicine","Units"
"__export__.product_template_16498_b693e26a","YONATONE TABS 200 MG 30 1","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_16499_f38e2b31","YOSTIRETIC TABS 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_13262_4d1715cc","YUTOPAR AMP. 50 MG 1 5 1","","12.24","12.24","All / Medicine","Units"
"__export__.product_template_16500_1b50fc0f","YUTOPAR TABS 10 MG 20 1","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_13263_e0490e37","ZACAGLONE AMP. IM 75 MG 1 AMP 3 ML 3","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_16501_9fe3d1f9","ZACLO TABS 100 MG 1","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_12843_129d3ea9","ZADEMA GEL 1 20 1","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_16502_74351392","ZADITEN 1MG 30/TAB","","31.25","31.25","All / Medicine","Units"
"__export__.product_template_12844_533ed229","ZADITEN DROPS 1 MG 1 15 1","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_12845_60c28f03","ZADITEN EYE DROPS 0.25 MG/  ML","","28.8","28.8","All / Medicine","Units"
"__export__.product_template_17200_b44bd057","ZADITEN SYRUP 1 MG 1 100 ML 1","","12.3","12.3","All / Medicine","Units"
"__export__.product_template_12846_d5510a12","ZADMICIN OINT 0.1 % 1 20 1","","5.3","5.3","All / Medicine","Units"
"__export__.product_template_12847_52afd86b","ZAKAN CREAM 2 % 1 15 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_12848_6721daed","ZALASTIN NASAL SPRAY 1 MG  ML 1 15 1","","15.6","15.6","All / Medicine","Units"
"__export__.product_template_16503_8ba4aa8a","ZALLANZ 15MG 30/TAB","","61.5","61.5","All / Medicine","Units"
"__export__.product_template_12849_41dfbedd","ZALLANZ 30MG 30 CAP","","90.0","90.0","All / Medicine","Units"
"__export__.product_template_16504_6ef5e253","ZALOSED CAPS 10 MG 1","","12.0","12.0","All / Medicine","Units"
